Date,Time,BattVolt.V,CO2.mV,CO2.ppm,CO2.ppm.cal,system.temp,RH.pct,chamber.temp.degC,sample,system,Location
2018-10-02,16:55:23,12.242,2.4213,484.25,459.25,18.648,85.787,18.562,5,system1,grass.live
2018-10-02,16:55:24,12.245,2.4358,487.15,462.15,18.648,85.968,18.562,5,system1,grass.live
2018-10-02,16:55:25,12.286,2.4316,486.33,461.33,18.665,86.104,18.562,5,system1,grass.live
2018-10-02,16:55:26,12.36,2.4368,487.36,462.36,18.648,86.172,18.562,5,system1,grass.live
2018-10-02,16:55:27,12.308,2.4337,486.74,461.74,18.648,86.262,18.562,5,system1,grass.live
2018-10-02,16:55:28,12.354,2.4523,490.47,465.47,18.648,86.421,18.562,5,system1,grass.live
2018-10-02,16:55:29,12.371,2.4475,489.5,464.5,18.648,86.557,18.562,5,system1,grass.live
2018-10-02,16:55:30,12.373,2.4593,491.85,466.85,18.648,86.67,18.562,5,system1,grass.live
2018-10-02,16:55:31,12.34,2.4579,491.57,466.57,18.648,86.829,18.562,5,system1,grass.live
2018-10-02,16:55:32,12.255,2.4658,493.16,468.16,18.648,86.897,18.562,5,system1,grass.live
2018-10-02,16:55:33,12.223,2.462,492.4,467.4,18.631,86.987,18.562,5,system1,grass.live
2018-10-02,16:55:34,12.204,2.4841,496.82,471.82,18.648,87.078,18.562,5,system1,grass.live
2018-10-02,16:55:35,12.223,2.4789,495.79,470.79,18.631,87.259,18.562,5,system1,grass.live
2018-10-02,16:55:36,12.292,2.4786,495.72,470.72,18.648,87.372,18.562,5,system1,grass.live
2018-10-02,16:55:37,12.319,2.4789,495.79,470.79,18.648,87.463,18.562,5,system1,grass.live
2018-10-02,16:55:38,12.281,2.4917,498.34,473.34,18.648,87.463,18.562,5,system1,grass.live
2018-10-02,16:55:39,12.368,2.4945,498.89,473.89,18.648,87.554,18.562,5,system1,grass.live
2018-10-02,16:55:40,12.251,2.4959,499.17,474.17,18.631,87.69,18.562,5,system1,grass.live
2018-10-02,16:55:41,12.324,2.4972,499.45,474.45,18.648,87.735,18.562,5,system1,grass.live
2018-10-02,16:55:42,12.362,2.5035,500.69,475.69,18.648,87.848,18.562,5,system1,grass.live
2018-10-02,16:55:43,12.297,2.4972,499.45,474.45,18.648,87.939,18.562,5,system1,grass.live
2018-10-02,16:55:44,12.366,2.5097,501.93,476.93,18.648,87.961,18.562,5,system1,grass.live
2018-10-02,16:55:45,12.342,2.5076,501.52,476.52,18.648,87.984,18.562,5,system1,grass.live
2018-10-02,16:55:46,12.351,2.5117,502.35,477.35,18.648,88.097,18.562,5,system1,grass.live
2018-10-02,16:55:47,12.346,2.5152,503.04,478.04,18.648,88.211,18.562,5,system1,grass.live
2018-10-02,16:55:48,12.221,2.5231,504.63,479.63,18.648,88.233,18.562,5,system1,grass.live
2018-10-02,16:55:49,12.253,2.518,503.59,478.59,18.648,88.301,18.562,5,system1,grass.live
2018-10-02,16:55:50,12.237,2.5237,504.74,479.74,18.648,88.392,18.562,5,system1,grass.live
2018-10-02,16:55:51,12.228,2.5338,506.77,481.77,18.643,88.392,18.574,5,system1,grass.live
2018-10-02,16:55:52,12.27,2.5342,506.84,481.84,18.66,88.431,18.574,5,system1,grass.live
2018-10-02,16:55:53,12.256,2.5359,507.18,482.18,18.648,88.528,18.562,5,system1,grass.live
2018-10-02,16:55:54,12.283,2.5311,506.22,481.22,18.66,88.573,18.574,5,system1,grass.live
2018-10-02,16:55:55,12.245,2.5463,509.25,484.25,18.631,88.596,18.562,5,system1,grass.live
2018-10-02,16:55:56,12.273,2.547,509.39,484.39,18.648,88.641,18.562,5,system1,grass.live
2018-10-02,16:55:57,12.25,2.549,509.81,484.81,18.643,88.709,18.574,5,system1,grass.live
2018-10-02,16:55:58,12.229,2.5525,510.5,485.5,18.648,88.754,18.562,5,system1,grass.live
2018-10-02,16:55:59,12.283,2.5441,508.81,483.81,18.631,88.799,18.562,5,system1,grass.live
2018-10-02,16:56:00,12.223,2.5604,512.09,487.09,18.66,88.822,18.574,5,system1,grass.live
2018-10-02,16:56:01,12.258,2.5622,512.43,487.43,18.643,88.867,18.574,5,system1,grass.live
2018-10-02,16:56:02,12.305,2.571,514.2,489.2,18.643,88.89,18.574,5,system1,grass.live
2018-10-02,16:56:03,12.31,2.5691,513.81,488.81,18.643,88.958,18.574,5,system1,grass.live
2018-10-02,16:56:04,12.272,2.576,515.19,490.19,18.643,89.026,18.574,5,system1,grass.live
2018-10-02,16:56:05,12.269,2.5829,516.57,491.57,18.643,89.003,18.574,5,system1,grass.live
2018-10-02,16:56:06,12.356,2.5818,516.37,491.37,18.643,89.026,18.574,5,system1,grass.live
2018-10-02,16:56:07,12.351,2.5863,517.27,492.27,18.643,89.156,18.574,5,system1,grass.live
2018-10-02,16:56:08,12.237,2.5891,517.82,492.82,18.66,89.185,18.574,5,system1,grass.live
2018-10-02,16:56:09,12.272,2.5963,519.27,494.27,18.643,89.185,18.574,5,system1,grass.live
2018-10-02,16:56:10,12.332,2.6001,520.03,495.03,18.643,89.207,18.574,5,system1,grass.live
2018-10-02,16:56:11,12.228,2.6084,521.68,496.68,18.643,89.298,18.574,5,system1,grass.live
2018-10-02,16:56:12,12.228,2.5974,519.47,494.47,18.643,89.32,18.574,5,system1,grass.live
2018-10-02,16:56:13,12.26,2.606,521.2,496.2,18.643,89.32,18.574,5,system1,grass.live
2018-10-02,16:56:14,12.221,2.616,523.2,498.2,18.643,89.366,18.574,5,system1,grass.live
2018-10-02,16:56:15,12.242,2.6167,523.34,498.34,18.643,89.388,18.574,5,system1,grass.live
2018-10-02,16:56:16,12.221,2.6264,525.28,500.28,18.643,89.456,18.574,5,system1,grass.live
2018-10-02,16:56:17,12.217,2.6257,525.14,500.14,18.643,89.456,18.574,5,system1,grass.live
2018-10-02,16:56:18,12.289,2.6278,525.55,500.55,18.643,89.502,18.574,5,system1,grass.live
2018-10-02,16:56:19,12.267,2.6197,523.94,498.94,18.643,89.57,18.574,5,system1,grass.live
2018-10-02,16:56:20,12.248,2.6229,524.59,499.59,18.643,89.57,18.574,5,system1,grass.live
2018-10-02,16:56:21,12.25,2.636,527.21,502.21,18.653,89.655,18.584,5,system1,grass.live
2018-10-02,16:56:22,12.322,2.639,527.81,502.81,18.643,89.592,18.574,5,system1,grass.live
2018-10-02,16:56:23,12.275,2.6383,527.67,502.67,18.643,89.683,18.574,5,system1,grass.live
2018-10-02,16:56:24,12.368,2.6367,527.35,502.35,18.643,89.728,18.574,5,system1,grass.live
2018-10-02,16:56:25,12.242,2.6435,528.71,503.71,18.643,89.723,18.574,5,system1,grass.live
2018-10-02,16:56:26,12.209,2.6506,530.11,505.11,18.643,89.796,18.574,5,system1,grass.live
2018-10-02,16:56:27,12.253,2.6442,528.84,503.84,18.626,89.819,18.574,5,system1,grass.live
2018-10-02,16:56:28,12.204,2.6547,530.94,505.94,18.653,89.819,18.584,5,system1,grass.live
2018-10-02,16:56:29,12.272,2.6598,531.95,506.95,18.626,89.909,18.574,5,system1,grass.live
2018-10-02,16:56:30,12.329,2.6608,532.16,507.16,18.626,89.955,18.574,5,system1,grass.live
2018-10-02,16:56:31,12.351,2.6546,530.92,505.92,18.626,89.932,18.574,5,system1,grass.live
2018-10-02,16:56:32,12.316,2.6623,532.46,507.46,18.638,90.023,18.586,5,system1,grass.live
2018-10-02,16:56:33,12.376,2.6656,533.13,508.13,18.638,90,18.586,5,system1,grass.live
2018-10-02,16:56:34,12.321,2.6708,534.16,509.16,18.638,90.068,18.586,5,system1,grass.live
2018-10-02,16:56:35,12.356,2.6678,533.56,508.56,18.638,90.091,18.586,5,system1,grass.live
2018-10-02,16:56:36,12.376,2.6789,535.77,510.77,18.638,90.091,18.586,5,system1,grass.live
2018-10-02,16:56:37,12.347,2.6799,535.98,510.98,18.621,90.181,18.586,5,system1,grass.live
2018-10-02,16:56:38,12.318,2.6861,537.22,512.22,18.638,90.181,18.586,5,system1,grass.live
2018-10-02,16:56:39,12.242,2.6881,537.62,512.62,18.621,90.204,18.586,5,system1,grass.live
2018-10-02,16:56:40,12.302,2.6936,538.72,513.72,18.621,90.249,18.586,5,system1,grass.live
2018-10-02,16:56:41,12.26,2.6929,538.58,513.58,18.621,90.221,18.586,5,system1,grass.live
2018-10-02,16:56:42,12.343,2.6965,539.3,514.3,18.621,90.34,18.586,5,system1,grass.live
2018-10-02,16:56:43,12.208,2.6982,539.64,514.64,18.621,90.334,18.586,5,system1,grass.live
2018-10-02,16:56:44,12.288,2.6991,539.83,514.83,18.621,90.362,18.586,5,system1,grass.live
2018-10-02,16:56:45,12.281,2.7074,541.48,516.48,18.621,90.362,18.586,5,system1,grass.live
2018-10-02,16:56:46,12.318,2.7067,541.34,516.34,18.621,90.476,18.586,5,system1,grass.live
2018-10-02,16:56:47,12.286,2.7129,542.59,517.59,18.631,90.453,18.596,5,system1,grass.live
2018-10-02,16:56:48,12.373,2.7217,544.34,519.34,18.633,90.498,18.599,5,system1,grass.live
2018-10-02,16:56:49,12.353,2.7323,546.46,521.46,18.633,90.566,18.599,5,system1,grass.live
2018-10-02,16:56:50,12.305,2.732,546.41,521.41,18.633,90.521,18.599,5,system1,grass.live
2018-10-02,16:56:51,12.371,2.7316,546.32,521.32,18.633,90.589,18.599,5,system1,grass.live
2018-10-02,16:56:52,12.375,2.7309,546.18,521.18,18.643,90.652,18.609,5,system1,grass.live
2018-10-02,16:56:53,12.354,2.7357,547.15,522.15,18.643,90.606,18.609,5,system1,grass.live
2018-10-02,16:56:54,12.349,2.7371,547.42,522.42,18.643,90.657,18.609,5,system1,grass.live
2018-10-02,16:56:55,12.327,2.7444,548.87,523.87,18.633,90.725,18.599,5,system1,grass.live
2018-10-02,16:56:56,12.324,2.7547,550.95,525.95,18.643,90.68,18.609,5,system1,grass.live
2018-10-02,16:56:57,12.343,2.7537,550.74,525.74,18.633,90.748,18.599,5,system1,grass.live
2018-10-02,16:56:58,12.299,2.7482,549.63,524.63,18.621,90.77,18.586,5,system1,grass.live
2018-10-02,16:56:59,12.209,2.7475,549.49,524.49,18.621,90.77,18.586,5,system1,grass.live
2018-10-02,16:57:00,12.215,2.7558,551.15,526.15,18.633,90.725,18.599,5,system1,grass.live
2018-10-02,16:57:01,12.236,2.7544,550.88,525.88,18.621,90.816,18.586,5,system1,grass.live
2018-10-02,16:57:02,12.364,2.7578,551.57,526.57,18.633,90.833,18.599,5,system1,grass.live
2018-10-02,16:57:03,12.34,2.7716,554.33,529.33,18.631,90.883,18.596,5,system1,grass.live
2018-10-02,16:57:04,12.299,2.7728,554.56,529.56,18.614,90.816,18.596,5,system1,grass.live
2018-10-02,16:57:05,12.37,2.7741,554.81,529.81,18.621,90.833,18.586,5,system1,grass.live
2018-10-02,16:57:06,12.364,2.782,556.4,531.4,18.621,90.833,18.586,5,system1,grass.live
2018-10-02,16:57:07,12.368,2.7827,556.54,531.54,18.614,90.861,18.596,5,system1,grass.live
2018-10-02,16:57:08,12.34,2.7972,559.44,534.44,18.614,90.883,18.596,5,system1,grass.live
2018-10-02,16:57:09,12.329,2.792,558.4,533.4,18.604,90.878,18.586,5,system1,grass.live
2018-10-02,16:57:10,12.284,2.8046,560.91,535.91,18.604,90.906,18.586,5,system1,grass.live
2018-10-02,16:57:11,12.321,2.8007,560.13,535.13,18.614,90.906,18.596,5,system1,grass.live
2018-10-02,16:57:12,12.25,2.8103,562.06,537.06,18.631,90.906,18.596,5,system1,grass.live
2018-10-02,16:57:13,12.214,2.8025,560.5,535.5,18.604,90.946,18.586,5,system1,grass.live
2018-10-02,16:57:14,12.237,2.8103,562.06,537.06,18.621,90.946,18.586,5,system1,grass.live
2018-10-02,16:57:15,12.247,2.8127,562.55,537.55,18.604,90.901,18.586,5,system1,grass.live
2018-10-02,16:59:55,12.208,2.1987,439.75,414.75,18.474,88.952,18.56,6,system1,grass.bare
2018-10-02,16:59:56,12.343,2.2018,440.37,415.37,18.491,88.998,18.56,6,system1,grass.bare
2018-10-02,16:59:57,12.241,2.1937,438.75,413.75,18.491,89.066,18.56,6,system1,grass.bare
2018-10-02,16:59:58,12.332,2.1984,439.68,414.68,18.474,89.02,18.56,6,system1,grass.bare
2018-10-02,16:59:59,12.236,2.1951,439.03,414.03,18.474,89.02,18.56,6,system1,grass.bare
2018-10-02,17:00:00,12.353,2.1946,438.92,413.92,18.474,89.043,18.56,6,system1,grass.bare
2018-10-02,17:00:01,12.34,2.1942,438.85,413.85,18.474,89.066,18.56,6,system1,grass.bare
2018-10-02,17:00:02,12.36,2.1922,438.44,413.44,18.474,88.998,18.56,6,system1,grass.bare
2018-10-02,17:00:03,12.266,2.1891,437.81,412.81,18.457,88.975,18.56,6,system1,grass.bare
2018-10-02,17:00:04,12.293,2.2053,441.06,416.06,18.474,88.884,18.56,6,system1,grass.bare
2018-10-02,17:00:05,12.228,2.2032,440.65,415.65,18.474,88.93,18.56,6,system1,grass.bare
2018-10-02,17:00:06,12.255,2.197,439.4,414.4,18.457,88.884,18.56,6,system1,grass.bare
2018-10-02,17:00:07,12.34,2.206,441.2,416.2,18.457,88.862,18.56,6,system1,grass.bare
2018-10-02,17:00:08,12.279,2.205,440.99,415.99,18.457,88.862,18.56,6,system1,grass.bare
2018-10-02,17:00:09,12.321,2.2062,441.24,416.24,18.457,88.816,18.56,6,system1,grass.bare
2018-10-02,17:00:10,12.212,2.2005,440.09,415.09,18.457,88.771,18.56,6,system1,grass.bare
2018-10-02,17:00:11,12.31,2.2039,440.78,415.78,18.457,88.816,18.56,6,system1,grass.bare
2018-10-02,17:00:12,12.296,2.2048,440.96,415.96,18.457,88.771,18.56,6,system1,grass.bare
2018-10-02,17:00:13,12.329,2.2,439.99,414.99,18.457,88.794,18.56,6,system1,grass.bare
2018-10-02,17:00:14,12.269,2.1989,439.79,414.79,18.457,88.839,18.56,6,system1,grass.bare
2018-10-02,17:00:15,12.327,2.2025,440.51,415.51,18.44,88.884,18.56,6,system1,grass.bare
2018-10-02,17:00:16,12.234,2.1994,439.89,414.89,18.44,88.839,18.56,6,system1,grass.bare
2018-10-02,17:00:17,12.364,2.1986,439.72,414.72,18.44,88.862,18.56,6,system1,grass.bare
2018-10-02,17:00:18,12.277,2.1901,438.02,413.02,18.44,88.93,18.56,6,system1,grass.bare
2018-10-02,17:00:19,12.365,2.2053,441.06,416.06,18.44,88.884,18.56,6,system1,grass.bare
2018-10-02,17:00:20,12.228,2.197,439.4,414.4,18.435,88.884,18.572,6,system1,grass.bare
2018-10-02,17:00:21,12.337,2.1929,438.57,413.57,18.423,88.862,18.56,6,system1,grass.bare
2018-10-02,17:00:22,12.195,2.1894,437.88,412.88,18.435,88.907,18.572,6,system1,grass.bare
2018-10-02,17:00:23,12.29,2.1936,438.71,413.71,18.435,88.998,18.572,6,system1,grass.bare
2018-10-02,17:00:24,12.274,2.1979,439.58,414.58,18.435,89.111,18.572,6,system1,grass.bare
2018-10-02,17:00:25,12.337,2.2067,441.34,416.34,18.435,89.179,18.572,6,system1,grass.bare
2018-10-02,17:00:26,12.219,2.1963,439.26,414.26,18.435,89.224,18.572,6,system1,grass.bare
2018-10-02,17:00:27,12.304,2.1977,439.54,414.54,18.435,89.36,18.572,6,system1,grass.bare
2018-10-02,17:00:28,12.236,2.1936,438.71,413.71,18.418,89.451,18.572,6,system1,grass.bare
2018-10-02,17:00:29,12.329,2.2046,440.92,415.92,18.401,89.541,18.572,6,system1,grass.bare
2018-10-02,17:00:30,12.334,2.2025,440.51,415.51,18.418,89.723,18.572,6,system1,grass.bare
2018-10-02,17:00:31,12.326,2.1963,439.26,414.26,18.401,89.791,18.572,6,system1,grass.bare
2018-10-02,17:00:32,12.326,2.2051,441.03,416.03,18.401,89.927,18.572,6,system1,grass.bare
2018-10-02,17:00:33,12.277,2.1998,439.95,414.95,18.401,90.085,18.572,6,system1,grass.bare
2018-10-02,17:00:34,12.296,2.1994,439.89,414.89,18.401,90.176,18.572,6,system1,grass.bare
2018-10-02,17:00:35,12.275,2.1998,439.95,414.95,18.401,90.289,18.572,6,system1,grass.bare
2018-10-02,17:00:36,12.343,2.2103,442.07,417.07,18.401,90.38,18.572,6,system1,grass.bare
2018-10-02,17:00:37,12.236,2.2034,440.68,415.68,18.401,90.493,18.572,6,system1,grass.bare
2018-10-02,17:00:38,12.241,2.206,441.2,416.2,18.401,90.561,18.572,6,system1,grass.bare
2018-10-02,17:00:39,12.206,2.2101,442.03,417.03,18.401,90.697,18.572,6,system1,grass.bare
2018-10-02,17:00:40,12.332,2.1998,439.95,414.95,18.413,90.833,18.584,6,system1,grass.bare
2018-10-02,17:00:41,12.236,2.2051,441.03,416.03,18.384,90.901,18.572,6,system1,grass.bare
2018-10-02,17:00:42,12.36,2.2034,440.68,415.68,18.396,90.969,18.584,6,system1,grass.bare
2018-10-02,17:00:43,12.34,2.2096,441.93,416.93,18.384,91.082,18.572,6,system1,grass.bare
2018-10-02,17:00:44,12.338,2.211,442.2,417.2,18.396,91.15,18.584,6,system1,grass.bare
2018-10-02,17:00:45,12.275,2.2046,440.92,415.92,18.396,91.195,18.584,6,system1,grass.bare
2018-10-02,17:00:46,12.231,2.2201,444.03,419.03,18.379,91.286,18.584,6,system1,grass.bare
2018-10-02,17:00:47,12.359,2.2027,440.55,415.55,18.379,91.354,18.584,6,system1,grass.bare
2018-10-02,17:00:48,12.233,2.2096,441.93,416.93,18.379,91.422,18.584,6,system1,grass.bare
2018-10-02,17:00:49,12.305,2.217,443.41,418.41,18.379,91.535,18.584,6,system1,grass.bare
2018-10-02,17:00:50,12.206,2.2107,442.13,417.13,18.379,91.558,18.584,6,system1,grass.bare
2018-10-02,17:00:51,12.343,2.2032,440.65,415.65,18.379,91.648,18.584,6,system1,grass.bare
2018-10-02,17:00:52,12.274,2.2129,442.58,417.58,18.379,91.716,18.584,6,system1,grass.bare
2018-10-02,17:00:53,12.271,2.2096,441.93,416.93,18.379,91.762,18.584,6,system1,grass.bare
2018-10-02,17:00:54,12.214,2.211,442.2,417.2,18.362,91.807,18.584,6,system1,grass.bare
2018-10-02,17:00:55,12.28,2.2107,442.13,417.13,18.362,91.898,18.584,6,system1,grass.bare
2018-10-02,17:00:56,12.367,2.2122,442.44,417.44,18.362,92.011,18.584,6,system1,grass.bare
2018-10-02,17:00:57,12.225,2.2129,442.58,417.58,18.362,91.966,18.584,6,system1,grass.bare
2018-10-02,17:00:58,12.359,2.2129,442.58,417.58,18.362,92.079,18.584,6,system1,grass.bare
2018-10-02,17:00:59,12.346,2.2214,444.28,419.28,18.345,92.102,18.584,6,system1,grass.bare
2018-10-02,17:01:00,12.326,2.2207,444.14,419.14,18.345,92.17,18.584,6,system1,grass.bare
2018-10-02,17:01:01,12.242,2.2165,443.31,418.31,18.345,92.238,18.584,6,system1,grass.bare
2018-10-02,17:01:02,12.223,2.2146,442.92,417.92,18.345,92.26,18.584,6,system1,grass.bare
2018-10-02,17:01:03,12.327,2.2259,445.17,420.17,18.345,92.305,18.584,6,system1,grass.bare
2018-10-02,17:01:04,12.288,2.2198,443.96,418.96,18.345,92.328,18.584,6,system1,grass.bare
2018-10-02,17:01:05,12.337,2.2241,444.83,419.83,18.345,92.419,18.584,6,system1,grass.bare
2018-10-02,17:01:06,12.198,2.2205,444.1,419.1,18.345,92.487,18.584,6,system1,grass.bare
2018-10-02,17:01:07,12.329,2.2246,444.93,419.93,18.327,92.555,18.584,6,system1,grass.bare
2018-10-02,17:01:08,12.214,2.2259,445.17,420.17,18.327,92.577,18.584,6,system1,grass.bare
2018-10-02,17:01:09,12.318,2.2262,445.24,420.24,18.327,92.668,18.584,6,system1,grass.bare
2018-10-02,17:01:10,12.245,2.2221,444.41,419.41,18.34,92.623,18.596,6,system1,grass.bare
2018-10-02,17:01:11,12.26,2.2281,445.62,420.62,18.34,92.713,18.596,6,system1,grass.bare
2018-10-02,17:01:12,12.365,2.2186,443.72,418.72,18.323,92.781,18.596,6,system1,grass.bare
2018-10-02,17:01:13,12.261,2.2093,441.86,416.86,18.323,92.804,18.596,6,system1,grass.bare
2018-10-02,17:01:14,12.34,2.2283,445.66,420.66,18.323,92.872,18.596,6,system1,grass.bare
2018-10-02,17:01:15,12.362,2.2115,442.3,417.3,18.323,92.849,18.596,6,system1,grass.bare
2018-10-02,17:01:16,12.195,2.2252,445.04,420.04,18.323,92.872,18.596,6,system1,grass.bare
2018-10-02,17:01:17,12.338,2.2331,446.62,421.62,18.323,92.963,18.596,6,system1,grass.bare
2018-10-02,17:01:18,12.236,2.22,444,419,18.305,92.985,18.596,6,system1,grass.bare
2018-10-02,17:01:19,12.258,2.2191,443.82,418.82,18.288,93.008,18.596,6,system1,grass.bare
2018-10-02,17:01:20,12.234,2.2274,445.48,420.48,18.305,93.098,18.596,6,system1,grass.bare
2018-10-02,17:01:21,12.206,2.229,445.8,420.8,18.305,93.144,18.596,6,system1,grass.bare
2018-10-02,17:01:22,12.31,2.2391,447.83,422.83,18.288,93.144,18.596,6,system1,grass.bare
2018-10-02,17:01:23,12.231,2.2276,445.52,420.52,18.288,93.234,18.596,6,system1,grass.bare
2018-10-02,17:01:24,12.316,2.2281,445.62,420.62,18.288,93.28,18.596,6,system1,grass.bare
2018-10-02,17:01:25,12.362,2.2324,446.49,421.49,18.288,93.325,18.596,6,system1,grass.bare
2018-10-02,17:01:26,12.214,2.2276,445.52,420.52,18.301,93.325,18.609,6,system1,grass.bare
2018-10-02,17:01:27,12.36,2.2269,445.38,420.38,18.284,93.325,18.609,6,system1,grass.bare
2018-10-02,17:01:28,12.349,2.2302,446.03,421.03,18.284,93.37,18.609,6,system1,grass.bare
2018-10-02,17:01:29,12.225,2.2343,446.86,421.86,18.284,93.438,18.609,6,system1,grass.bare
2018-10-02,17:01:30,12.334,2.2304,446.07,421.07,18.266,93.416,18.609,6,system1,grass.bare
2018-10-02,17:01:31,12.198,2.2391,447.83,422.83,18.266,93.438,18.609,6,system1,grass.bare
2018-10-02,17:01:32,12.253,2.231,446.21,421.21,18.266,93.461,18.609,6,system1,grass.bare
2018-10-02,17:01:33,12.321,2.2357,447.14,422.14,18.266,93.484,18.609,6,system1,grass.bare
2018-10-02,17:01:34,12.25,2.2338,446.76,421.76,18.266,93.552,18.609,6,system1,grass.bare
2018-10-02,17:01:35,12.294,2.2447,448.93,423.93,18.266,93.552,18.609,6,system1,grass.bare
2018-10-02,17:01:36,12.253,2.2428,448.56,423.56,18.249,93.574,18.609,6,system1,grass.bare
2018-10-02,17:01:37,12.318,2.2414,448.28,423.28,18.249,93.642,18.609,6,system1,grass.bare
2018-10-02,17:01:38,12.351,2.2462,449.25,424.25,18.249,93.642,18.609,6,system1,grass.bare
2018-10-02,17:01:39,12.25,2.2469,449.39,424.39,18.232,93.687,18.609,6,system1,grass.bare
2018-10-02,17:01:40,12.357,2.2391,447.83,422.83,18.232,93.687,18.609,6,system1,grass.bare
2018-10-02,17:01:41,12.364,2.2407,448.14,423.14,18.244,93.733,18.621,6,system1,grass.bare
2018-10-02,17:01:42,12.223,2.2362,447.25,422.25,18.244,93.733,18.621,6,system1,grass.bare
2018-10-02,17:01:43,12.34,2.2414,448.28,423.28,18.244,93.823,18.621,6,system1,grass.bare
2018-10-02,17:01:44,12.266,2.244,448.8,423.8,18.227,93.823,18.621,6,system1,grass.bare
2018-10-02,17:01:45,12.209,2.2414,448.28,423.28,18.21,93.846,18.621,6,system1,grass.bare
2018-10-02,17:01:46,12.335,2.24,448.01,423.01,18.227,93.914,18.621,6,system1,grass.bare
2018-10-02,17:01:47,12.19,2.2469,449.39,424.39,18.227,93.982,18.621,6,system1,grass.bare
2018-10-02,17:01:48,12.214,2.2483,449.66,424.66,18.227,94.005,18.621,6,system1,grass.bare
2018-10-02,17:01:49,12.321,2.238,447.59,422.59,18.227,93.959,18.621,6,system1,grass.bare
2018-10-02,17:01:50,12.231,2.2428,448.56,423.56,18.21,94.073,18.621,6,system1,grass.bare
2018-10-02,17:01:51,12.277,2.2442,448.83,423.83,18.21,94.05,18.621,6,system1,grass.bare
2018-10-02,17:01:52,12.353,2.2449,448.97,423.97,18.21,94.095,18.621,6,system1,grass.bare
2018-10-02,17:01:53,12.223,2.2459,449.18,424.18,18.21,94.095,18.621,6,system1,grass.bare
2018-10-02,17:01:54,12.272,2.2469,449.39,424.39,18.222,94.073,18.633,6,system1,grass.bare
2018-10-02,17:01:55,12.351,2.249,449.8,424.8,18.222,94.186,18.633,6,system1,grass.bare
2018-10-02,17:01:56,12.228,2.2462,449.25,424.25,18.222,94.141,18.633,6,system1,grass.bare
2018-10-02,17:01:57,12.263,2.2462,449.25,424.25,18.205,94.186,18.633,6,system1,grass.bare
2018-10-02,17:01:58,12.329,2.246,449.21,424.21,18.222,94.186,18.633,6,system1,grass.bare
2018-10-02,17:01:59,12.192,2.2466,449.32,424.32,18.222,94.186,18.633,6,system1,grass.bare
2018-10-02,17:02:00,12.288,2.2518,450.35,425.35,18.222,94.231,18.633,6,system1,grass.bare
2018-10-02,17:02:01,12.321,2.2483,449.66,424.66,18.222,94.254,18.633,6,system1,grass.bare
2018-10-02,17:02:02,12.227,2.2504,450.08,425.08,18.205,94.277,18.633,6,system1,grass.bare
2018-10-02,17:02:03,12.313,2.2552,451.04,426.04,18.205,94.299,18.633,6,system1,grass.bare
2018-10-02,17:02:04,12.362,2.2497,449.94,424.94,18.205,94.299,18.633,6,system1,grass.bare
2018-10-02,17:02:05,12.305,2.2569,451.39,426.39,18.205,94.39,18.633,6,system1,grass.bare
2018-10-02,17:02:06,12.293,2.2504,450.08,425.08,18.205,94.39,18.633,6,system1,grass.bare
2018-10-02,17:02:07,12.362,2.2525,450.49,425.49,18.205,94.39,18.633,6,system1,grass.bare
2018-10-02,17:02:08,12.351,2.2532,450.63,425.63,18.205,94.367,18.633,6,system1,grass.bare
2018-10-02,17:02:09,12.277,2.2545,450.91,425.91,18.188,94.412,18.633,6,system1,grass.bare
2018-10-02,16:37:02,12.332,2.1399,427.97,402.97,20.507,56.848,20.861,7,system2,meadow
2018-10-02,16:37:03,12.302,2.133,426.6,401.6,20.505,56.894,20.859,7,system2,meadow
2018-10-02,16:37:04,12.302,2.1275,425.51,400.51,20.507,56.964,20.861,7,system2,meadow
2018-10-02,16:37:05,12.302,2.1416,428.31,403.31,20.507,56.964,20.861,7,system2,meadow
2018-10-02,16:37:06,12.302,2.1477,429.54,404.54,20.494,56.918,20.848,7,system2,meadow
2018-10-02,16:37:07,12.297,2.1414,428.28,403.28,20.494,56.987,20.848,7,system2,meadow
2018-10-02,16:37:08,12.294,2.1525,430.5,405.5,20.494,57.057,20.848,7,system2,meadow
2018-10-02,16:37:09,12.297,2.1433,428.65,403.65,20.494,57.104,20.848,7,system2,meadow
2018-10-02,16:37:10,12.345,2.1463,429.27,404.27,20.494,57.173,20.848,7,system2,meadow
2018-10-02,16:37:11,12.342,2.1494,429.89,404.89,20.494,57.08,20.848,7,system2,meadow
2018-10-02,16:37:12,12.34,2.1496,429.92,404.92,20.483,57.266,20.837,7,system2,meadow
2018-10-02,16:37:13,12.337,2.1617,432.35,407.35,20.494,57.359,20.848,7,system2,meadow
2018-10-02,16:37:14,12.342,2.1628,432.55,407.55,20.483,57.359,20.837,7,system2,meadow
2018-10-02,16:37:15,12.345,2.1658,433.17,408.17,20.494,57.406,20.848,7,system2,meadow
2018-10-02,16:37:16,12.329,2.1751,435.01,410.01,20.494,57.499,20.848,7,system2,meadow
2018-10-02,16:37:17,12.305,2.173,434.6,409.6,20.492,57.546,20.846,7,system2,meadow
2018-10-02,16:37:18,12.297,2.1922,438.43,413.43,20.479,57.615,20.833,7,system2,meadow
2018-10-02,16:37:19,12.307,2.1891,437.82,412.82,20.481,57.755,20.835,7,system2,meadow
